name,description,0,1,2,3,4,5,lng,lat,region,placeid,region2,region2_en,pic0,pic1,pic2,town
礁溪德陽宮,德陽宮的主祀神佛為中壇元帥，民間俗稱「太子爺」、「羅車太子」、「哪吒太子」等。廟方沿革所記廟史可追溯於清嘉慶十二年(西元1807年)，創廟迄今已有兩百多年的歷史。在宮廟的中壇供奉李哪吒為中壇元帥，成為把守宮廟的主帥護法神。李哪吒塑成童子像，左手拿金捲，右手執金鎗，腳踏風火輪，表示威風凜凜法力無邊，傳說，哪吒腳踏風火輪，行動非常便捷，故許多職業駕駛人，如貨車司機、計程車司機、遊覽車司機等，往往奉其為守護神，並放置一尊小型的哪吒像于車上，祈求行車平安順利。重陽是三太子哪吒的聖誕，當地民眾習慣在重陽之前到德陽宮向太子爺拜拜，非常熱鬧！廟方不定期會舉辦廟會活動，想要祈求行車平安的遊客，不妨帶著誠心來向三太子爺參香祝壽！,0,0,1,0,0,0,121.77322,24.82656,宜蘭縣,892,宜蘭,Yilan,,,,礁溪鄉
礁溪協天廟,協天廟是北台灣首屈一指，也是最重要的關帝廟，每年有大批的善男信女前來祭拜，香火十分鼎盛，較其他廟宇更為特殊的是，協天廟是由清廷政府親自頒敕建造的。每年春祭大典所舉行之「乞龜」拜拜活動及秋祭大典的「四佾舞」都是吸引大批人潮的焦點活動。主祀 關聖帝 君，當初建廟的位址，是黃峰巢的靈穴，在嘉慶九年 (1804 年) 建廟，也就是現今協天廟的前身。,0,0,1,0,0,0,121.76909,24.81854,宜蘭縣,893,宜蘭,Yilan,,,,礁溪鄉
猴洞坑瀑布,猴洞圳頭，位於白雲村境內，古稱「猴洞坑」，又稱「圳頭」，今人則以「白石腳」稱呼。鄉賢傳說早期石洞內有甚多獼猴居處其中，因以為名。猴洞坑發源於四堵山東麓，全長五公里，為礁溪鄉重要河流之一。猴洞坑為頭城、礁溪兩鄉鎮之界河，上游一公里左右為礁溪鄉所有，中、下游以下則屬頭城鎮。1917年，為了農田水利灌溉以及防止山洪爆發，因而修築堤防、圳道，於瀑布源頭題字，用來記述此事，溪旁立有「猴洞圳頭」四字。猴洞坑瀑布之溪水短流急促，高低落差大。除了觀賞瀑步，也能在步道上散步，促進身體健康，吸收芬多精！猴洞坑瀑布清澈無比的水流。  在猴洞坑瀑布這兒，可眺望蘭陽地區景色。,1,0,0,0,0,0,121.78266,24.84153,宜蘭縣,894,宜蘭,Yilan,,,,礁溪鄉
佛光大學校園,位於林美山的佛光大學，是佛光山星雲大師為了實現以教育培養人才的理想，並以「將智慧留給自己，把大學留在人間」的理念，號召發起全世界「百萬人興學委員會」，凝聚海內外百萬人的心力，連結百萬人善緣，聚沙成塔，集腋成裘，所創立的一所綜合大學，面積大約為五十六萬公頃，可以直接鳥瞰蘭陽平原與龜山島，東側聯外道路可通往慈心橋及德祐大道，校區地勢屬西高東低，高低差約有三百一十五公尺。校園內的建築形式以院落方式配置突顯中國式建築之特色，校內更設置觀景平台，座落於山頂的佛光大學除了適合看日出，夜晚時還可以欣賞美麗夜景，眺望蘭陽平原的萬家燈火，一覽無遺；校園內的建築有濃濃古代書院的味道，符合佛光大學佛家的洗塵精神，適合來此享受心靈之旅。校園從每天上午七時到晚間九時開放參觀，一般民眾只要在大門口換證。佛光大學是非常適合親子共遊、年長者踏青和青年男女談情說愛的礁溪鄉著名景點。佛光山校園景致迷人！佛光山校園內莊嚴的建築。夜晚時，搭配佛光山校園內的美麗建築，欣賞夜景！座落於山頂的佛光大學也適合看日出喔！,0,0,0,1,0,0,121.7221,24.81623,宜蘭縣,895,宜蘭,Yilan,,,,礁溪鄉
淡江大學蘭陽校園,位於林美山上的淡江大學蘭陽校區，校園面積大約為40公頃，遠眺太平洋，俯瞰龜山島，聞名的「龜山日出」風景媲美淡水校園的「淡江夕照」，二者皆為台灣八景之一。蘭陽校園種下了數千棵的台灣原生樹種，除了杜鵑、櫻花、水生植物之外，還有珍貴的台灣原生種「針葉五木」、「闊葉五木」與冰河孑遺「四大奇木」。負責規劃蘭陽校園台灣原生種植物生態林園的土木系教師王明仁表示：「有些是保育類的台灣原生種，蘭陽校園可以說是栽植了許多『國寶級』植物。」原生種植物生態林園，是在結合了淡江師生、蘭陽駐校藝術家、林務局保育造林相關單位，與蘭陽地區原生種植物保育專家們的珍貴建議，共同參與造園規劃所達成的，並在林務局羅東林區管理處提供樹苗與專業諮詢之下，踏出一大步。蘭陽校園的綠化植栽，希望建立一個自然生態林園，吸引珍奇異鳥、松鼠、蝴蝶、螢火蟲等前來覓食棲息，並營造一個良好的讀書研究環境，成為國際知名的生態景觀校園。淡江大學可遠眺宜蘭礁溪鄉江大學可俯瞰龜山島,0,1,0,0,0,0,121.72894,24.82195,宜蘭縣,896,宜蘭,Yilan,,,,礁溪鄉
林美石磐步道,位於礁溪鄉林美村的林美石磐步道是一個環狀的步道，名稱是由「林美」、「石磐」所組成的。「林美」是指當地村名(礁溪鄉林美村)，當地早期的地名為「林尾」，後來才改為「林美」。「石磐」則是指「石磐瀑布」，步道全程1.7公里，有凹谷、溪流、瀑布、石磐、原始林相與筆筒樹林，沿途景色多樣且生態豐富，此步道生態豐富，路線平緩，可戲水賞瀑，沿途山宗、筆筒樹滿佈山野，壯觀的大瀑布與小水潭分布其間，自然景觀野趣十足。步道途中設有觀景平台，讓遊客可以在觀景平台休息時，也能鳥瞰整個蘭陽平原，大飽眼福。不論是老年人、年輕人或小朋友，都適合行走在林蔭步道下，吸收清新自然的林間植物芬多精，有種說不出的舒適感，伴隨著大自然的流水聲，讓人放鬆舒暢，心曠神怡。適合漫步在路線平緩的林美山石磐步道～林美山石磐步道生態豐富，也能邊戲水邊賞瀑！林美山石磐步道休憩區壯觀的大瀑布與小水潭分布其間,1,0,0,0,0,0,121.73365,24.82706,宜蘭縣,897,宜蘭,Yilan,,,,礁溪鄉
礁溪高爾夫球場,位於林美山－鵝仔頭山旁的高爾夫球場，占地約50公頃，是十八洞國際標準高爾夫球場，是蘭陽地區唯一的高爾夫球場。整座球場依照地勢所建，保留了最原始的面貌，在山上可以欣賞五峰旗倒垂白鍊瀑布、觀賞龜山朝日奇景及礁溪市區，景緻迷人。高爾夫球場俱樂部後方設有水池，可見水鴨、鯉魚悠遊其中，山谷間時常可以看見多種鳥類飛翔。在大樓內設有中餐廳、多功能宴會廳、球具專門店，供遊客休憩用餐，也是接待貴賓、喜慶宴客、公司聚餐的最佳選擇，打完十八洞剛好可以到礁溪市區享受舒服又悠閒的溫泉。 礁溪高爾夫球場：高爾夫球場後方設有水池，可見鯉魚悠遊其中。 礁溪高爾夫球場：礁溪高爾夫球場是蘭陽地區唯一的高爾夫球場。礁溪高爾夫球場：礁溪高爾夫球場占地約50公頃，是十八洞國際標準高爾夫球場！,0,0,0,0,1,0,121.74053,24.82608,宜蘭縣,898,宜蘭,Yilan,,,,礁溪鄉
林美金棗文化館,礁溪鄉的林美村，是金棗之村，每個農民都深具金棗文化的底蘊。「金棗」，或稱「金桔」、「金柑」是個有著金黃色外表與酸甜內在的水果，因其散發有如黃金般的色澤，故被視為吉利的象徵。本館以金棗為主題，透過農委會及地方農會輔導帶領所成立，遊客或學校可以預約參觀活動，透過老闆或館內員工的解說，可以吸收到不少有關金棗的知識；一樓為販賣部，開放現場旅客試吃及品嚐，當然也能在此選購伴手禮，館內二樓則為展示區，透過圖片解說及文字介紹，讓旅客以及小朋友了解金棗的加工製造過程以及每個季節不同的照顧方式。來到這，可別忘了帶包印有林美字樣的「金棗喉糖」，老少咸宜，是內行人指定的礁溪名產之一，不僅能達到潤喉的效果，滋味也令人難忘。,0,1,0,1,0,0,121.74948,24.81476,宜蘭縣,899,宜蘭,Yilan,,,,礁溪鄉
玉清宮,礁溪九龍山白鵝湖玉清宮，宮貌巍峨宏偉，主祀玉皇上帝，肇建於民國六十五年，一樓為朝儀會館，二樓為禪房，三樓為道祖殿，四樓為玉皇殿，香火鼎盛，神威顯赫，信眾遍佈全國各地。九龍山，九脈山崙枕臥，狀似九龍環繞，氣勢雄偉；本宮背山面水，宮的下面即白鵝湖，白鵝湖清澈如鏡，五彩祥雲即在眼前；本宮左右各有四脈山崙，氣勢非凡，猶如君臨天下，視野遼擴，近瞰蘭陽平原，良田千畝，遠眺東海岸，碧波萬頃，風景秀麗，美不勝收。玉清宮備有早午餐可讓香客點選，也有房間可供香客休憩，請多利用電子郵件向玉清宮預約房間及點餐。,0,0,1,0,0,0,121.74978,24.80484,宜蘭縣,900,宜蘭,Yilan,,,,礁溪鄉
幾米廣場,當繪本走進了現實世界，你曾有想過他會是長什麼樣子嗎？在宜蘭火車附近的幾米廣場，終於圓了幾米粉絲的夢想。 幾米廣場原本是鐵路舊宿舍區，後來設置成國道客運的轉運中心，而宜蘭正是知名繪本家幾米的故鄉，因此以「記憶片刻風景」為主題，打造成全台灣第一座幾米主題廣場，同時也保留原有的歷史建築與老樹。 在這裡，你可以看見《向左走，向右走》的男女主角匆匆地往各自的方向離去，或是跟著《星空》裡的小男孩、小女孩，一起等著那一輛永遠不會來的公車，以及《地下鐵》中承載著旅人記憶的行李箱&hellip;&hellip;出現在幾米公園裡的每一個裝置藝術，都讓人有無限的想像空間與感動。 而走路走5分鐘就到的幸福轉運站，不再是給人來去匆匆的印象，讓前來旅遊的遊客能夠放慢腳步，願意多花點時間駐足，欣賞周邊的美景，深刻記憶宜蘭這令人充滿微笑的地方。,0,0,0,0,0,0,121.75709,24.75283,宜蘭縣,901,宜蘭,Yilan,,,,宜蘭市
東門夜市,東門夜市的前身是三角公園，隨著東港陸橋的擴建，成為現在的夜市。東門夜市坐落於宜蘭市東港陸橋下方，從宜蘭火車站出站右轉宜興路一段，步行約300公尺即可抵達。沿著聖後街、和睦路走，可以感受宜蘭東門夜市的熱鬧非凡，是宜蘭市區的不夜城，也是在地人必逛的地方。在東門夜市，能夠一次滿足人們的所有需求，吃、喝、玩、樂樣樣都有，其中以聖後街集中了所有小吃、美食，而服飾百貨區為主的則是和睦路。東門夜市的小吃便宜又非常多元化，各式燒烤、熱食、麵線、米粉到蔥油餅、滷味、飲料、甜湯、冰品等，除了視覺上的享受，更是滿足所有人的味蕾。吃飽喝足後，不妨到和睦路附近逛個街，享受購物的快感，隔天再繼續到東門夜市附近的景點探險，像是宜蘭設治紀念館、宜蘭酒廠、宜蘭文學館等，體驗宜蘭的風俗民情。,0,0,0,1,0,0,121.75794,24.75818,宜蘭縣,902,宜蘭,Yilan,,,,宜蘭市
頭城老街,紅牆黑瓦的頭城老街是頭城最古老的街道，以前稱為頭圍街，因為鄰近當時蘭陽地區唯一商用烏石港，在清朝成為最繁榮的經濟中心，而牆上斑駁的痕跡，見證了整個老街興盛與衰落。一出頭城火車站，走沒幾步就發現了頭城老街，走在頭城老街中，不用四處人擠人，能夠悠閒漫步的逛老街，時不時就可以發現街道兩旁的建築，融合清朝閩南、日據時期的洋樓風格，慶元宮、十三行遺址、盧家宅院、新長興樹記&hellip;&hellip;這些建築物曾經風光一時，而現在成為見證歷史的古蹟。呈現南北走向的街道，兩端各有福德祠，包圍著擁有各時期風格的老街，並成為台灣連續劇中的拍攝場景。除了在頭城老街中感受濃厚的人文歷史氣息，這裡也有藏在巷弄中的美食，等著大家來老街探索並細細品嘗，那充滿懷舊滋味的小吃。,0,0,0,0,0,1,121.82416,24.85696,宜蘭縣,903,宜蘭,Yilan,,,,頭城鎮
羅東夜市,一踏進羅東夜市立刻感受到熱鬧萬分的人潮，它的範圍擴及民生路、民權路、公園路、興東路，羅東夜市除了小吃以外，還有平價服飾店、鞋店等，更是羅東市區逛街吃東西的好地方。由於小吃大部分集中在公園路上，有著公園小吃的俗稱，放眼望去，到處有人排隊等著餐點，想要好好享受羅東夜市的美食、不受人潮所苦的話，建議平日造訪，能夠悠閒地逛著夜市。如果只能假日來訪，建議下午4點以後或晚上10點過後，以避開假日人潮。為了分散車流，羅東夜市在入口旁設置兩座立體停車場，其他停車場零星分布在羅東夜市附近，而市區中部分道路是單行道，在開車前往時要多加留意路牌的導引，避免逆向行駛。而羅東夜市不僅有得逛還有得吃，像是當歸羊肉湯、三星蔥包、糕渣、卜肉、龍鳳腿、脆皮雞蛋糕等等，小吃項目多到讓人無法選擇，也因為這些種種的美食，不僅帶動附近的人潮，更是讓羅東夜市成為著名的觀光景點。,0,0,0,1,0,0,121.76964,24.67685,宜蘭縣,904,宜蘭,Yilan,,,,羅東鎮
羅東運動公園,羅東運動公園坐落於羅東市區，距離羅東火車站約2公里，交通非常方便，並以水、綠、健康為園區設計的三大主題，把自然景觀與運動設施結合，整體設計融合了台灣本土特色和蘭陽的風情，創造出舒適的休閒活動空間。 其中公園內的水景頗為壯觀，以蘭陽溪作為背景，打造出長達1公里的蘭陽溪水系的縮影。另外公園還有一大美景，就是落羽松林，這是來到羅東不可錯過的景點之一。 每逢秋冬的時候，落羽松從翠綠逐漸轉紅，一片片的落葉散落在地面，把羅東公園給染紅了，當遊客們踩著石階走進林間，彷彿進入一座人間秘境，沉浸在這美景之中。 除了欣賞公園的自然景觀，園內設施有泳池、足球場、田徑場、網球場、圓形廣場、水上舞台等，當覺得自己吃太飽想消化的時候，不妨來到羅東運動公園，散步放鬆一下，觀看整點的水舞表演吧！,1,1,0,0,0,0,121.75305,24.68112,宜蘭縣,905,宜蘭,Yilan,,,,羅東鎮
宜蘭河濱公園,在日治時期，宜蘭廳長看到宜蘭河時常氾濫，於是開始修建堤防整治河道，因當時的宜蘭河的水量豐沛，在站在堤防上看景，發現水面映照山巒的倒影，就像畫屏，而被選為蘭陽十八勝之一。 而現在的宜蘭河在規劃後，開始修建田徑場、籃球場、棒球場等設施，也綠化了附近的河岸與景觀，並成為河濱公園，是有節日慶典活動、平時或假日放鬆休閒騎自行車的好去處。 沿著河堤規劃的宜蘭河線自行車道全長約15公里，由河濱公園作為出發點，一路上可欣賞宜蘭河的風光美景，再經過西鄉廳憲德政碑等景點後抵達終點站員山公園，享受悠閒自在的時光。 擁有無邊無際的青青草原的河濱公園，不僅是當地人很熱門的運動場所，也是遊客所喜愛的地方，能夠一掃心中所有的煩惱與疲倦。,1,0,0,0,0,0,121.7558,24.76486,宜蘭縣,906,宜蘭,Yilan,,,,宜蘭市
宜蘭伯朗大道,伯朗大道不只台東有，宜蘭縣冬山鄉的三奇村裡也藏有一條美麗的伯朗大道，那是屬於宜蘭的秘境。與筆直的台東池上伯朗大道不同，宜蘭的伯朗大道屬於彎曲小路，更能帶出視覺上的美感，美景更勝台東的伯朗大道。每逢6月底至7月初，當綠油油的稻田開始轉變金黃色時，站在一旁的觀景台上，可以欣賞一覽無遺的金色稻浪與蜿蜒小路，沒有電線桿的干擾，再加上藍天白雲和遠方山巒的遼闊視野，美得就像幅畫作。在一片稻田中騎著自行車或散步，微風徐徐，飄來陣陣稻香，令人不禁放慢腳步、沉澱心靈，享受這一刻的寧靜。而宜蘭伯朗大道禁止車輛進入，只准步行與騎自行車，車輛一律停放在奉尊宮旁，搭乘大眾交通工具的遊客，可搭火車至冬山瓜棚車站下車，再租自行車沿著成興路騎到三奉路左轉，即可抵達，並來趟稻浪自行車之旅。,1,0,0,0,0,0,121.81408,24.64546,宜蘭縣,911,宜蘭,Yilan,,,,冬山鄉
冬山河生態綠舟,冬山河生態綠舟位於宜蘭冬山河的中上游，是擁有廣大腹地的公園，面積(含水域)約18公頃，視野遼闊，以森林主題為主，將冬山河融為一體自然型態的森林公園，並創造出豐富的自然生態。在正式開園之前，在這塊土地上陸陸續續調查出很多物種，像鳥類、魚類、蛙類、爬蟲類等，這裡就是野生動植物的家，而為了保護他們的棲息地與生活環境，需減少人為干擾，並禁止騎自行車、放風箏、釣魚等造成破壞或影響的行為。冬山河生態綠舟的東岸保有原生植被，成為侯鳥的棲息地，不過除了賞鳥、搭船探索生態以外，園內設有冬山河鐵路橋、大地遊戲區、賞鳥平台、步道等設施，是具有休閒與自然生態教育意義的森林公園。冬山河生態綠舟也鄰近冬山河親水公園、武荖坑風景區、國立傳統藝術中心、羅東夜市等熱門景點，去玩生態綠舟後，不妨到附近的景點走走，感受宜蘭的好風光。冬山河生態綠舟預約導覽申請表單,0,1,0,0,0,0,121.78853,24.6388,宜蘭縣,912,宜蘭,Yilan,,,,冬山鄉
宜蘭文學館,宜蘭文學館坐落於宜蘭市區，旁邊緊鄰著宜蘭設治紀念館。帶有濃厚日式建築風格的宜蘭文學館，前身是舊農校的校長宿舍，後來經歷整修、恢復原貌後，成為宜蘭音樂館。為了要讓更多人了解蘭陽文學，如今改為宜蘭文學館。 宜蘭文學館還保有原本的日式廳舍，不過因空間比較小，館方利用拉門隔出小包廂，讓前來的訪客有不同的選擇。此外，園區內設有餐飲空間，是一棟歷史久遠的舊主秘公館，委外經營管理，讓訪客可在此稍作休息，靜靜地品茶，享受寧靜而舒適的空間。 也因為這裡的環境清幽，氣氛十分祥和，曾有知名影星金城武來此拍攝電視廣告，吸引大批遊客來此參觀，令宜蘭文學館變成熱門拍照景點。 走進文學館，讓人不禁沉澱心靈，感受環境給人的平靜，並把匆忙的腳步放慢，細細閱讀蘭陽作家的文學作品，沉浸在書本的世界中。,0,0,0,1,0,0,121.74945,24.75508,宜蘭縣,913,宜蘭,Yilan,,,,宜蘭市
宜蘭設治紀念館,坐落於宜蘭市區的宜蘭設治紀念館，由日治時期宜蘭廳長西鄉菊次郎所籌建，原為宜蘭縣歷任行政首長官邸，本館主要呈現宜蘭設官治理的歷史發展。1997年經過專家與匠師的規劃與修護，整建後對外開放參觀。來到宜蘭設治紀念館，就像進入另外一個世界，時間彷彿停留在日治時期，老樹成林隨著風搖曳，這裡保留著日式木造房舍、西洋古典建築，以及恬靜優雅的日式庭園。推開門進入主展覽室，空氣中帶有一股淡淡的檜木香，這是因為當時建造官邸時，採用宜蘭太平山的檜木，這裡是一個值得您放慢腳部，細細探索的歷史空間。宜蘭設治紀念館的旁邊就是宜蘭文學館，在參觀完紀念館後，不妨到文學館感受人文氣息，來一同享受在喧鬧市區中得來不易的寧靜。,0,0,0,1,0,1,121.74965,24.75531,宜蘭縣,914,宜蘭,Yilan,,,,宜蘭市
宜蘭美術館,位處於舊城中心地帶的宜蘭美術館，是展現宜蘭美學與工藝的地方，希望藉由美術館這個窗口，讓外界看見宜蘭美術之美，並能夠與在地藝術和台灣、國際深度對話。宜蘭美術館的前身為台灣銀行的宜蘭分行，是日治時期台灣銀行最早蓋的7家之一，曾經這棟建築毀於戰爭，經歷了重建與改建，具有時代的建築特色與空間，正是宜蘭美術館的珍貴之處。在五岔路口旁的南門角，是以前舊城南門的所在位置，並放置了宜蘭藝術大師楊英風的作品，作為美術館的地標。走進館內，得以體驗到不同時空的重疊，感受歷史在美術館留下的痕跡，看看從前作為台銀的金庫，如今改成文件庫。而一、二樓的展覽室，會規劃不同主題來展示宜蘭的美術，光廊和天台等空間，提供遊客來欣賞宜蘭市區。除此之外，美術館的所在地，串連舊城南路上的文化資產，像是宜蘭設治紀念館、文學館、蘭城新月等，成為新的都市文化廊。,0,0,0,1,0,1,121.7519,24.7548,宜蘭縣,916,宜蘭,Yilan,,,,宜蘭市
宜蘭酒廠(甲子蘭酒文物館),宜蘭酒廠創立於1909年，早期宜蘭又稱甲子蘭、噶瑪蘭、蛤仔蘭，因此該廠1998年開放觀光時的酒文物館便以甲子蘭為名。宜蘭酒廠也是目前全台灣歷史最悠久的酒廠，最主要產品就是紅露酒。紅露酒曾經獲得世界評鑑銀牌獎，是很有營養價值的酒類，而紅露酒的主原料是紅麴，因此在館內處處可見紅麴香腸、紅麴米糕、紅麴酒醋、紅糟醬、紅露黑棗、紅露桂圓米糕冰棒等美食和衍生性產品，展現了宜蘭的在地特色。以舊物料倉庫改建的酒文物館，有著斑駁的牆面與濃厚的歷史氣息，還有獨特的用老酒甕做的甕牆瀑布，來到這裡不僅能聞到酒香、品嘗美食，也可參觀酒文物館、紅麴館、酒銀行、紅露藝廊，如果透過專案導覽申請，還可參觀酒窖等製酒儲酒設備，了解整個酒類生產的過程。在參訪宜蘭酒廠之後，亦可到附近的宜蘭設治紀念館、文學館等景點走走，渡過充實又有人文氣息的一天。,0,0,0,1,0,0,121.74941,24.7563,宜蘭縣,917,宜蘭,Yilan,,,,宜蘭市
羅東文化工場,羅東文化工場位於宜蘭羅東市區中，兼具文化展演、運動休閒、文創產業發展的機能，不僅提供優質的藝文服務，也為羅東帶入多元豐富化元素，而特殊的建築設計，讓許多人慕名而來，成為現在羅東的地標之一。為了不擋住四周的視線，在淨高18公尺的大棚架下，把天空藝廊吊起來，讓文化市集在地面，使中段的空間空了出來。由於過去羅東有繁榮的林業歷史，因此在羅東文化工場中的空間安排、材料質感、主體建築，都隱隱呼應著當時的林業文化。當遊客們走上樓梯時，可以邊走邊欣賞天空藝廊，以及下方的中廊，站在漂浮月台上，可以一覽無遺四周的景色，視野遼闊，讓人格外地放鬆。羅東文化工場不定時安排主題展覽和演出，也有各式手作活動與文創市集，提供遊客前來體驗。,0,0,0,1,0,0,121.76459,24.67187,宜蘭縣,918,宜蘭,Yilan,,,,羅東鎮
二結庄生活文化館,1993年二結王公廟，決議以平移的方式保留原有的舊廟，現址改建新廟，1998年「千人移廟」的活動見證二結人的凝聚力，舊廟遂轉型為「二結庄生活文化館」，以營造「社區的埕」為目標，開啟並見證了大二結的社區營造運動。,0,0,1,0,0,0,121.76892,24.70836,宜蘭縣,919,宜蘭,Yilan,,,,五結鄉
宜蘭河自行車道,宜蘭河自行車道，是從員山公園至中山橋銜接宜蘭河濱公園，一路沿著宜蘭河畔的堤防走，在四月天春灑大地一片綠，飽覽怡人風光，踏尋前人史跡(員山神社)，飽覽&quot;蘭陽十八勝&quot;之一－西堤晚眺。 宜蘭河濱公園經整治與規劃，成為市民熱門的運動休閒場所，整齊乾淨的河堤景觀，儼然成為宜蘭最美的自行車道。 從河濱公園出發穿過宜蘭橋下，騎約5分鐘，就到了社福館，這裏風光明媚，除了社福館是名師設計，本身就很有看頭，到這裏後爬上高樓，登高望遠，風景非常迷人。 特別是宜蘭河的沿岸，除了廣闊的草地外，也增加了噴泉，特別的是河中還是附近玩獨木舟的好地點呢！ 這條路線的景觀多變，而且有滿多特別的景點可以再下來逛逛，也不會太遠適合全家大小親子共乘的好路線。,1,0,0,0,0,0,121.7558,24.76486,宜蘭縣,920,宜蘭,Yilan,,,,宜蘭市
濱海自行車道,北濱自行車道又稱為宜蘭濱海自行車北線，起點由東港榕樹公園往北，經過永鎮海濱公園到竹安河口，總長約14公里，除了適合騎自行車外，也很適合沿著自行車道健行，觀賞沿途秀麗的景色。 在自行車道沿路設有兩處景觀涼亭區，來提供遊客休息與觀賞這一帶的海岸風光。車道兩旁種植白色的文殊蘭、台灣野百合、海檬果等植物，在夏末秋初時，正是是文殊蘭與野百合的花期，在海風吹拂之下，白色的花朵搖曳著，一邊著騎自行車一邊賞花，真是格外的愜意。 而沿途也有不少小路能夠通往海灘，可伴隨著陣陣海浪聲，欣賞海濱植物、遼闊的太平洋，遠眺龜山島等海岸線的特殊美景。 不過自行車補給站離車道有一小段距離，建議出發前請準備好補給的東西，再來一趟濱海單車小旅行。,1,0,0,0,1,0,121.81678,24.77871,宜蘭縣,921,宜蘭,Yilan,,,,壯圍鄉
蘭陽溪自行車道,蘭陽溪自行車道可分為南岸和北岸這兩條車道，北岸自行車路線由蘭陽大橋為出發點，一路往東走可到蘭陽溪口，全長約6.5公里，而南岸由蘭陽大橋為起點，東至清水大閘門，全長約8公里。在蘭陽溪自行車道騎自行車，可串聯多條自行車的路線，並沿途欣賞蘭陽溪特有的溪流地景，或是到蘭陽溪口水鳥保護區賞鳥。而在一路上會經過二結王公廟、蘭陽大橋、清水大閘門、休閒農業區、蘭陽溪出海口等景點，不僅能夠品嘗宜蘭生產優質的威士忌、著名的哈密瓜、黃金番茄等新鮮水果之外，感受宜蘭在地的人文歷史和美麗的田園風光，天氣晴朗時，更能在出海口眺望朦朧的龜山島。這不僅僅是騎自行車健身，沿途還可以參加各式各樣的農村體驗活動，來一趟充實的自行車小旅行。,1,0,0,0,0,0,121.8282,24.7174,宜蘭縣,923,宜蘭,Yilan,,,,壯圍鄉
冬山河自行車道,坐落於冬山火車站旁的冬山河自行車道，交通十分方便，容易租借自行車，是一條平易親人、四季都適合騎自行車的車道。 冬山河自行車道，以冬山火車站作為起點到五結大閘門為終點，沿途經過冬山森林公園、清水橋、珍珠休閒農業區、冬山河親公園、國立傳統藝術中心等等著名景點。 一路上沿著冬山河河畔騎自行車，水面波光粼粼，再配上遠方綿延不絕的山巒，不禁沉浸在這清幽秀麗的景緻之中，讓自己遠離都市喧囂，拋去一切的煩惱。 騎上自行車，沿路好好欣賞這美好的田園風光、水鳥的生態，以及陪著騎車人的河畔景色。天氣晴朗時，看著紅色的利澤簡橋搭配青青草原，讓人彷彿置身於歐洲，這麼遼闊而美麗的視野景觀，使得這趟自行車小旅行充滿了驚奇與滿足。,1,0,0,0,0,0,121.80983,24.66707,宜蘭縣,924,宜蘭,Yilan,,,,冬山鄉
雙連埤野生動物保護區,雙連埤位在宜蘭員山鄉湖西村的山區盆地中，鄰近福山植物園。是由大小兩座湖所組成的天然堰塞湖，當地人稱之為上埤與下埤，不過下埤已變成泥沼地，只留上埤還保有水源。而雙連埤的區內，涵蓋全台三分之一的水生植物品種，可謂是生態豐富的水生植物天堂。 雙連埤時常被濃霧籠罩，放眼望去竟是一大片的蔓草，在湖畔偶有幾排竹林隨風搖曳，耳邊傳來陣陣蟲鳴鳥叫，伴隨幾聲呱呱的蛙鳴，加上湖面倒影，讓雙連埤頗有幾分田園詩意，而這樣的美景，吸引了無數電影來此取景拍攝。 雙連埤還有一大特殊生態景觀，是台灣難得一件的奇景，在大小湖泊之間，有一塊約足球場大小的植物浮島，由多種水生植物而組成，會隨著颱風來時而移動，每一次移動總會為水中的植物洗牌一次，並重分配領域。 也因浮島的特殊，孕育出多種魚蝦、蜻蛉、蛙類等昆蟲動物，更吸引多種的侯鳥、留鳥來此駐足，成為牠們最佳棲息的地方。因此假日不妨來雙連埤走走，規劃一趟大自然知性之旅。,0,1,0,0,0,0,121.64037,24.75022,宜蘭縣,925,宜蘭,Yilan,,,,員山鄉
蜊埤湖,蜊埤湖位於員山福園的旁邊，在湖上建造一座追思橋，因高處眺望湖面形狀像張開嘴的蛤蜊，所以命名為蜊埤湖。 蜊埤湖的湖畔種植了落羽松和銀杏，每逢秋冬的季節時，落羽松逐漸轉紅，展現橙黃、紅色那樣繽紛的色彩，倒映在廣大的湖面上顯得格外浪漫，湖上悠游的綠頭鴨多了幾分愜意之感，令人彷彿置身於國外的美景裡。 蜊埤湖的湖面上冷熱交替，產生朦朧的霧氣，增添幾分夢幻之美，隨著日出日落的光影變化，陽光灑落在湖面上，使得蜊埤湖展現色彩層次，再加上園區中一大片的青青草原，遠方翠綠的層疊山巒，讓人感受不出自己身處在墓園之中，反而像是在童話世界裡。 而這番美景，更是吸引許多攝影愛好者來此取景，拍攝夢幻而美麗的照片，同時也帶動不少遊客前來拜訪。,1,0,0,0,0,0,121.69719,24.75531,宜蘭縣,926,宜蘭,Yilan,,,,員山鄉
